lokasiid,komisi,kegiatanid,kegiatanno,skpdkode,skpdnama,urusankode,urusannama,programkode,programteks,kegiatan,anggaran,vol,satuan,periode_data
5,3,116795,1,1.20.347,Sudin Pelayanan Pajak - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.40,Program Pelayanan Pajak Daerah,Pelaksanaan Pelayanan Pajak pada Sudin Pelayanan Pajak Kota Administrasi Jakarta Timur,"293,999,980",1,Paket,2015
5,1,116796,2,1.20.371,Kantor Kepegawaian - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.41,Program Penataan Sistem Manajemen SDM Aparatur,Penyelenggaraan Administrasi Kepegawaian Jakarta Timur,"210,590,250",1,Paket,2015
4,1,116797,1,1.20.370,Kantor Kepegawaian - JAKSEL,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.41,Program Penataan Sistem Manajemen SDM Aparatur,Penyelenggaraan Administrasi Kepegawaian Jakarta Selatan,"178,466,860",1,Paket,2015
0,1,116798,1,1.20.019,BADAN KEPEGAWAIAN DAERAH,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.41,Program Penataan Sistem Manajemen SDM Aparatur,Koordinasi Penyelenggaraan Perencanaan dan Pendayagunaan Pegawai Pemerintah Provinsi DKI Jakarta.,"4,808,886,240",1,Paket,2015
0,1,116799,2,1.20.019,BADAN KEPEGAWAIAN DAERAH,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.41,Program Penataan Sistem Manajemen SDM Aparatur,Pembangunan dan Pengelolaan Sistem Informasi dan Statistik Kepegawaian.,"1,267,329,240",1,Paket,2015
0,1,116800,1,1.20.019,BADAN KEPEGAWAIAN DAERAH,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.42,Program Peningkatan Kesejahteraan Pegawai,Koordinasi Penyelenggaraan Peningkatan Kesejahteraan Pegawai Pemerintah Provinsi DKI Jakarta.,"1,296,747,670",1,Paket,2015
0,1,116801,1,1.20.020,BADAN PENDIDIKAN DAN PELATIHAN,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.43,Program Pendidikan dan Pelatihan,Penyelengaraan Fungsi DIKLAT,"497,288,125",1,Paket,2015
1,1,115763,2,1.20.053,Kelurahan Harapan Mulia - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pelaksanaan Kerja Bakti,"100,230,000",1,Paket,2015
1,1,115764,3,1.20.053,Kelurahan Harapan Mulia - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pengadaan sarana dan Prasarana Kelurahan Kelurahan Harapan Mulia - JAKPUS,"79,996,530",1,Paket,2015
1,1,115765,4,1.20.053,Kelurahan Harapan Mulia - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Harapan Mulia - JAKPUS,"202,496,250",1,Paket,2015
1,1,115838,11,1.20.058,Kelurahan Kemayoran - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penanganan Sarana Prasarana umum tingkat Kelurahan,"2,605,611,380",1,Paket,2015
1,1,115839,12,1.20.058,Kelurahan Kemayoran - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Bimtek dan Pendataan Dasawisma,"191,939,500",1,Paket,2015
1,1,115840,13,1.20.058,Kelurahan Kemayoran - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pemberian Makanan Tambahan (PMT),"54,222,500",1,Paket,2015
1,1,115841,1,1.20.042,Kelurahan Bungur - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Bungur - JAKPUS,"271,120,777",1,Paket,2015
1,1,115842,2,1.20.042,Kelurahan Bungur - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pelaksanaan Kerja Bakti,"145,043,500",1,Paket,2015
1,1,115843,3,1.20.042,Kelurahan Bungur - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Bungur - JAKPUS,"682,827,500",1,Paket,2015
1,1,115844,4,1.20.042,Kelurahan Bungur - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pengadaan sarana dan Prasarana Ketertiban Masyarakat Kelurahan Bungur - JAKPUS,"7,826,496",1,Paket,2015
1,1,115845,5,1.20.042,Kelurahan Bungur - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Bungur - JAKPUS,"136,799,040",1,Paket,2015
1,1,115846,6,1.20.042,Kelurahan Bungur - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Bungur - JAKPUS,"424,462,539",1,Paket,2015
1,1,115847,7,1.20.042,Kelurahan Bungur - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,"Penyelenggaraan Tugas dan Fungsi RT, RW dan LMK","1,857,000,000",1,Paket,2015
1,1,115848,8,1.20.042,Kelurahan Bungur - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penyelenggaraan Tugas dan Fungsi Kelurahan Bungur - JAKPUS,"456,933,267",1,Paket,2015
1,1,115849,9,1.20.042,Kelurahan Bungur - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pelaksanaan Penertiban Kelurahan Bungur - JAKPUS,"71,796,276",1,Paket,2015
1,1,115850,10,1.20.042,Kelurahan Bungur - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,"65,475,000",1,Paket,2015
2,1,116185,9,1.20.110,Kelurahan Rorotan - JAKUT,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kel. Rorotan,"37,208,200",1,Paket,2015
2,1,116186,10,1.20.110,Kelurahan Rorotan - JAKUT,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,"144,866,000",1,Paket,2015
2,1,116187,11,1.20.110,Kelurahan Rorotan - JAKUT,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penanggulangan Bencana Kel. Rorotan,"139,984,900",1,Paket,2015
2,1,116188,12,1.20.110,Kelurahan Rorotan - JAKUT,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penanganan Sarana Prasarana umum tingkat Kelurahan,"3,323,138,068",1,Paket,2015
2,1,116189,13,1.20.110,Kelurahan Rorotan - JAKUT,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Bimtek dan Pendataan Dasawisma,"199,911,700",1,Paket,2015
2,1,116905,5,1.20.118,Sudin Penanggulangan Kebakaran dan Penyelamatan - JAKUT,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.55,"Program Peningkatan Sarana, Prasarana Penanggulangan Kebakaran dan Penyelamatan",Pengadaan Sarana Prasarana dan kelengkapan operasional penanggulangan kebakaran dan penyelamatan Jakut,"13,446,674,285",1,Paket,2015
6,1,116906,3,1.20.379,Sudin Penanggulangan Kebakaran dan Penyelamatan - Kep. Seribu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.55,"Program Peningkatan Sarana, Prasarana Penanggulangan Kebakaran dan Penyelamatan",Pengadaan Sarana Penanggulangan Kebakaran dan Penyelamatan Kepulauan Seribu,"2,354,913,796",1,Paket,2015
6,1,116907,4,1.20.379,Sudin Penanggulangan Kebakaran dan Penyelamatan - Kep. Seribu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.55,"Program Peningkatan Sarana, Prasarana Penanggulangan Kebakaran dan Penyelamatan",Pemeliharaan Sarana dan Prasarana Penanggulangan Kebakaran dan Penyelamatan Kepulauan Seribu,"384,986,772",1,Paket,2015
5,1,116908,8,1.20.346,Sudin Penanggulangan Kebakaran dan Penyelamatan - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.55,"Program Peningkatan Sarana, Prasarana Penanggulangan Kebakaran dan Penyelamatan",Pengadaan Sarana Penanggulangan Kebakaran dan Penyelamatan Jakarta Timur,"1,816,699,561",1,Paket,2015
5,1,116909,11,1.20.346,Sudin Penanggulangan Kebakaran dan Penyelamatan - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.55,"Program Peningkatan Sarana, Prasarana Penanggulangan Kebakaran dan Penyelamatan","Pembangunan dan Pemeliharaan sarana prasarana, Kantor Sudin, Sektor dan Pos Penanggulangan Kebakaran dan Penyelamatan Jakarta Timur","4,516,962,070",1,Paket,2015
6,1,116910,1,1.20.353,Kelurahan P.Harapan - Kep. Seribu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.56,Program Peningkatan Kualitas Pelayanan Publik,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Pulau Harapan,"9,950,000",1,Paket,2015
6,1,116911,2,1.20.353,Kelurahan P.Harapan - Kep. Seribu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.56,Program Peningkatan Kualitas Pelayanan Publik,Pelaksanaan Kerja Bakti,"24,043,855",1,Paket,2015
6,1,116912,3,1.20.353,Kelurahan P.Harapan - Kep. Seribu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.56,Program Peningkatan Kualitas Pelayanan Publik,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Pulau Harapan,"404,294,445",1,Paket,2015
6,1,116913,1,1.20.352,Kelurahan P.Kelapa - Kep. Seribu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.56,Program Peningkatan Kualitas Pelayanan Publik,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Pulau Kelapa,"119,702,700",1,Paket,2015
0,1,116914,1,1.20.396,Badan Pelayanan Terpadu Satu Pintu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.56,Program Peningkatan Kualitas Pelayanan Publik,Koordinasi penyusunan kebijakan dan standarisasi pelayanan publik,"905,391,000",1,Paket,2015
0,1,116915,2,1.20.396,Badan Pelayanan Terpadu Satu Pintu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.56,Program Peningkatan Kualitas Pelayanan Publik,Monitoring dan evaluasi bidang pembinaan,"514,505,000",1,Paket,2015
0,1,116916,3,1.20.396,Badan Pelayanan Terpadu Satu Pintu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.56,Program Peningkatan Kualitas Pelayanan Publik,Bimbingan teknis pelayanan perizinan dan non perizinan,"872,668,250",1,Paket,2015
0,1,116917,4,1.20.396,Badan Pelayanan Terpadu Satu Pintu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.56,Program Peningkatan Kualitas Pelayanan Publik,Pengelolaan pengaduan/keluhan atas penyelenggaraan pelayanan perizinan dan non perizinan,"1,507,805,340",1,Paket,2015
0,1,116918,5,1.20.396,Badan Pelayanan Terpadu Satu Pintu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.56,Program Peningkatan Kualitas Pelayanan Publik,Koordinasi penetapan dan pemberian sanksi terhadap penyalahgunaan perizinan dan non perizinan,"385,311,600",1,Paket,2015
0,1,116919,6,1.20.396,Badan Pelayanan Terpadu Satu Pintu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.56,Program Peningkatan Kualitas Pelayanan Publik,Pengendalian dan Evaluasi tindak lanjut penyelesaianpengaduan/keluhan atas penyelenggaraan pelayanan perizinan dan non perizinan,"654,612,000",1,Paket,2015
1,1,115894,11,1.20.046,Kelurahan Cempaka Putih Barat - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penanggulangan Bencana Kelurahan Cempaka Putih Barat,"24,992,500",1,Paket,2015
1,1,115895,12,1.20.046,Kelurahan Cempaka Putih Barat - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penanganan Sarana Prasarana umum tingkat Kelurahan,"2,370,399,672",1,Paket,2015
2,1,116407,12,1.20.098,Kelurahan Tugu Utara - JAKUT,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penanggulangan Bencana Kel. Tugu Utara,"206,454,825",1,Paket,2015
0,3,116714,3,1.20.397,BADAN PELAYANAN PENGADAAN BARANG JASA,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.34,Program Peningkatan dan Pengembangan Pengelolaan Keuangan Daerah,Sosialisasi Peraturan Terkait Pengadaan Barang dan Jasa SKPD/UKPD,"499,980,000",1,Paket,2015
0,3,116715,4,1.20.397,BADAN PELAYANAN PENGADAAN BARANG JASA,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.34,Program Peningkatan dan Pengembangan Pengelolaan Keuangan Daerah,Penyelenggaraan sistem layanan pengadaan barang jasa Provinsi DKI Jakarta,"3,899,998,742",1,Paket,2015
0,1,116716,1,1.20.396,Badan Pelayanan Terpadu Satu Pintu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.34,Program Peningkatan dan Pengembangan Pengelolaan Keuangan Daerah,Pengelolaan dan Penyusunan Laporan Keuangan BPTSP,"149,992,000",1,Paket,2015
6,3,116717,1,1.20.433,Kantor Pengelolaan Keuangan Daerah - Kep. Seribu,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.34,Program Peningkatan dan Pengembangan Pengelolaan Keuangan Daerah,Pengelolaan Administrasi Pengeluaran pada unit KPKD Kab,"250,000,000",1,Paket,2015
5,3,116718,1,1.20.386,Kantor Perbendaharaan dan Kas Daerah - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.34,Program Peningkatan dan Pengembangan Pengelolaan Keuangan Daerah,Pengelolaan Administrasi Penerimaan pada unit KPKD Jakarta Timur,"94,479,360",1,Paket,2015
5,3,116719,2,1.20.386,Kantor Perbendaharaan dan Kas Daerah - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.34,Program Peningkatan dan Pengembangan Pengelolaan Keuangan Daerah,Pengelolaan Administrasi Pengeluaran pada unit KPKD Jakarta Timur,"439,976,800",1,Paket,2015
0,3,116720,1,1.20.011,BADAN PENGELOLA KEUANGAN DAN ASET DAERAH,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.35,Program Pengelolaan Anggaran Pejabat Penatausahaan Keuangan Daerah,Administrasi Pengelolaan Investasi dan Utang Pemerintah Pusat,"240,520,000",1,Paket,2015
0,3,116721,2,1.20.011,BADAN PENGELOLA KEUANGAN DAN ASET DAERAH,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.35,Program Pengelolaan Anggaran Pejabat Penatausahaan Keuangan Daerah,"Pengelolaan dana hibah, bansos dan bantuan keuangan","149,976,000",1,Paket,2015
0,3,116722,1,1.20.017,DINAS PELAYANAN PAJAK,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.36,Program Perencanaan dan Pengembangan Pajak Daerah,Pelaksanaan Perencanaan Potensi Penerimaan dan Pengembangan Pajak Daerah,"799,384,400",1,Paket,2015
0,3,116723,2,1.20.017,DINAS PELAYANAN PAJAK,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.36,Program Perencanaan dan Pengembangan Pajak Daerah,Pelaksanaan Sensus Pajak Daerah,"32,988,289,500",1,Paket,2015
0,3,116724,1,1.20.017,DINAS PELAYANAN PAJAK,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.37,"Program Pembinaan, Pengendalian dan Monitoring Pajak Daerah",Pembinaan dan Pengendalian Pelayanan Pajak,"96,549,750",1,Paket,2015
0,3,116725,1,1.20.017,DINAS PELAYANAN PAJAK,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.38,"Program Penyusunan Regulasi, Penyuluhan dan Sengketa Hukum Pajak Daerah","Penyusunan Regulasi, Sosialisasi dan Sengketa Hukum Pajak Daerah","1,650,000,000",1,Paket,2015
0,3,116726,1,1.20.017,DINAS PELAYANAN PAJAK,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.39,Program Sistem Informasi dan Teknologi Pajak Daerah,Penyelenggaraan Sistem Informasi dan Teknologi Pelayanan Pajak Daerah,"17,436,575,163",1,Paket,2015
0,3,116727,2,1.20.017,DINAS PELAYANAN PAJAK,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.39,Program Sistem Informasi dan Teknologi Pajak Daerah,Pengembangan sistem pajak online,"49,995,000,000",1,Paket,2015
0,3,116728,1,1.20.017,DINAS PELAYANAN PAJAK,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.40,Program Pelayanan Pajak Daerah,Pemeliharaan Gedung,"12,610,486,141",1,Paket,2015
0,3,116729,2,1.20.017,DINAS PELAYANAN PAJAK,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.40,Program Pelayanan Pajak Daerah,Penyediaan Jasa Kebersihan dan Keamanan Kantor UPPD dan Samsat,"11,280,707,711",1,Paket,2015
0,3,116730,3,1.20.017,DINAS PELAYANAN PAJAK,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.40,Program Pelayanan Pajak Daerah,Sewa Gedung Kantor UPPD Ciracas,"198,000,000",1,Paket,2015
1,1,115766,5,1.20.053,Kelurahan Harapan Mulia - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Harapan Mulia - JAKPUS,"130,259,600",1,Paket,2015
1,1,115767,6,1.20.053,Kelurahan Harapan Mulia - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Harapan Mulia - JAKPUS,"536,116,818",1,Paket,2015
1,1,115768,7,1.20.053,Kelurahan Harapan Mulia - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,"Penyelenggaraan Tugas dan Fungsi RT, RW dan LMK","1,707,600,000",1,Paket,2015
1,1,115769,8,1.20.053,Kelurahan Harapan Mulia - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Bimtek dan Pendataan Dasawisma,"199,725,000",1,Paket,2015
